
          ---- Changes of mineral abundance (or/and exchanged species concentrations) vs. grid blocks at specified times ----

 
   Unit: 
    - SMco2: Total CO2 sequstered in mineral phases in  kg/m**3 medium
    - Permeability in  m**2
    - Minerals: Changes of abundance in volume fraction      
 
VARIABLES =X,       Y,        Z,      T,   SMco2 , Porosity,   Permeabi., anhydrite  ,halite     ,calcite    ,magnesite  ,quartz     ,dolomite-2 ,kaolinite  ,siderite-2 ,ankerite-2 ,pyrite-2   ,dawsonite  ,illite     ,oligoclase ,smectite-na,k-feldspar ,chlorite   ,hematite   ,smectite-ca,albite~low ,
ZONE T= "0.000000E+00 yr"  F=POINT
      0.017      0.017    -0.013 120.000   0.00000   0.99996  0.99989E-17  0.3669E-04  0.0000E+00  0.1538E-10  0.1564E-13  0.0000E+00  0.5928E-11  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.114080E-02 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.00885   0.97165  0.10051E-16  0.0000E+00 -0.1646E-02 -0.3156E-06  0.0000E+00  0.0000E+00 -0.6286E-05  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.9953E-14  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00000   0.99996  0.99989E-17  0.3666E-04  0.0000E+00  0.2562E-10  0.2605E-13  0.0000E+00  0.9865E-11  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.171119E-02 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.01257   0.97176  0.10054E-16  0.0000E+00 -0.1748E-02 -0.4133E-06  0.0000E+00  0.0000E+00 -0.8966E-05  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2537E-13  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00000   0.99996  0.99989E-17  0.3663E-04  0.0000E+00  0.3839E-10  0.3903E-13  0.0000E+00  0.1477E-10  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.285199E-02 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.01949   0.97177  0.10055E-16  0.0000E+00 -0.1755E-02 -0.5501E-06  0.0000E+00  0.0000E+00 -0.1398E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.5364E-13  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00000   0.99996  0.99989E-17  0.3657E-04  0.0000E+00  0.6387E-10  0.6494E-13  0.0000E+00  0.2453E-10  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.342239E-02 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.02273   0.97177  0.10055E-16  0.0000E+00 -0.1755E-02 -0.5901E-06  0.0000E+00  0.0000E+00 -0.1635E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.6114E-13  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00000   0.99996  0.99989E-17  0.3653E-04  0.0000E+00  0.7658E-10  0.7785E-13  0.0000E+00  0.2939E-10  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.547582E-02 yr"  F=POINT
